FacilityName,CSV_Latitude,CSV_Longitude,Latitude,Longitude,Business_Status,Is_Accurate
Sewum Health Centre,5.67613,-2.81908,5.6761,-2.8191,OPERATIONAL,true
Acquai Allah Health Centre,5.88419,-2.66443,5.8841925,-2.664398,OPERATIONAL,true
Adjoum Community Clinic,5.69325,-2.65496,5.6932789,-2.6548465,OPERATIONAL,true
Papueso Presby Clinic,5.74685,-2.7183,5.746900000000001,-2.7183,OPERATIONAL,true
Yiwabra Health Centre,5.75901,-2.66201,5.758999999999999,-2.662,OPERATIONAL,true
Dormaaman Clinic,6.82057,-3.01956,6.8204653,-3.0195004,OPERATIONAL,true
Adabokrom CHPS,6.83139,-3.02535,6.8198509,-3.0203756,OPERATIONAL,false
Camp15 Junction PHC Clinic,6.82763,-2.90751,6.827574100000001,-2.907508,OPERATIONAL,true
Camp 15 CHPS,6.795,-2.90451,N/A,N/A,NO DATA,false
Peace Maternity Home,6.82523,-3.02003,6.825304,-3.0201267,OPERATIONAL,true
Amoakrom PHC Clinic,6.59751,-3.18194,10.0376868,-2.4980736,OPERATIONAL,false
Eno Yeboah Clinic,6.66136,-3.23514,5.6322711,-0.1522607,OPERATIONAL,false
St.Ann's Midwife/Maternity,6.66045,-3.23505,52.96258779999999,-1.1363101,OPERATIONAL,false
Oseikojokrom CHPS,6.65927,-3.23588,6.6622495,-3.2349925,OPERATIONAL,true
Brebre CHPS,6.60326,-3.22566,N/A,N/A,NO DATA,false
Lizzy's Maternity Home,6.40582,-3.19942,N/A,N/A,NO DATA,false
Gina's Maternity Home,6.40912,-3.19761,N/A,N/A,NO DATA,false
Aduana Clinic,6.46655,-3.1829,6.4665496,-3.1829723,OPERATIONAL,true
Kwamebikrom Presby Clinic,6.6311,-3.11872,6.6312023,-3.1188783,OPERATIONAL,true
St. Joseph Clinic,6.50954,-3.18253,43.6401647,-79.4500637,OPERATIONAL,false
Florence Midwife/Maternity,6.66296,-3.09236,N/A,N/A,NO DATA,false
Kojoaba CHPS,6.66861,-3.18382,7.4844997,-2.6041084,OPERATIONAL,false
Essam Health Centre,6.66527,-3.10694,6.665299999999999,-3.107,OPERATIONAL,true
Bia District Health Directorate,6.66527,-3.10694,6.6656735,-3.1066981,OPERATIONAL,true
Prapamase Community Clinic,6.65829,-2.90146,6.6583,-2.9015,OPERATIONAL,true
Osbert Maternity Home,6.52429,-2.92798,N/A,N/A,NO DATA,false
Ahmadiyya Clinic,6.54907,-2.96908,11.9074255,8.543631399999999,OPERATIONAL,false
Mempeasem Health Centre,6.49452,-2.98921,N/A,N/A,NO DATA,false
Mayera Community Clinic,6.83325,-3.19886,7.857699999999999,-2.6808,OPERATIONAL,false
Nkwantakese PHC Clinic,6.82385,-3.19707,6.8616876,-1.6611725,OPERATIONAL,false
Kaase Health Centre,6.85936,-3.15232,6.8594822,-3.1523667,OPERATIONAL,true
St.Augustine Community Clinic,6.72947,-3.15666,29.8631009,-81.3266587,OPERATIONAL,false
Angela Catholic Clinic,6.76395,-3.18353,N/A,N/A,NO DATA,false
Kristo Nti Maternity Home,6.76802,-3.18959,N/A,N/A,NO DATA,false
Adumkrom PHC Clinic,6.88637,-3.14924,6.886502699999999,-3.1490845,OPERATIONAL,true
Alhajikrom PHC Clinic,6.89556,-3.1184,6.8956,-3.1184,OPERATIONAL,true
Boafo Yena Clinic,6.9459,-3.1259,N/A,N/A,NO DATA,false
Merciful Clinic,6.85508,-3.15799,5.5642341,-0.2475262,OPERATIONAL,false
Saviour's Clinic,6.82332,-3.13464,5.5429444,-0.4312264,OPERATIONAL,false
Church of Pentecost Clinic,6.76584,-3.19595,5.6037379,-0.1869579,OPERATIONAL,false
Anhwiaso Health Centre,6.33124,-2.25592,6.3312076,-2.255929,OPERATIONAL,true
St.Pauls Clinic,6.33023,-2.2515,N/A,N/A,NO DATA,false
Sefwi Wenchi Clinic,6.37367,-2.3095,6.373699999999999,-2.3095,OPERATIONAL,true
Mmerewa Community Clinic,6.28608,-2.13631,6.3153041,-2.250608,OPERATIONAL,false
Yewo Nyame Clinic,6.23843,-2.25794,6.238543099999999,-2.2579196,OPERATIONAL,true
Asawinso A Community Clinic,6.25618,-2.13631,6.2562,-2.1363,OPERATIONAL,true
G.B.C. Awaso Hospital,6.25686,-2.28031,6.2567662,-2.2802731,OPERATIONAL,true
Bibiani Government Hospital,6.45658,-2.32238,6.4564716,-2.3226344,OPERATIONAL,true
Bassengele Community Clinic,6.41192,-2.24725,6.4119125,-2.2470156,OPERATIONAL,true
Adom Clinic,6.45298,-2.31846,48.28509529999999,11.5779884,OPERATIONAL,false
Rescue Clinic,6.45144,-2.317,6.451553199999999,-2.3171067,OPERATIONAL,true
A.A.B.L Clinic,6.46068,-2.32829,6.4608304,-2.3279432,OPERATIONAL,true
Kate Afram Clinic,6.45345,-2.31646,6.4533815,-2.3163325,OPERATIONAL,true
Bibiani Anhwiaso Bekwai District Health Directorate,6.45679,-2.31307,6.2752275,-2.2630393,NO DATA,false
St.Marks Anglican Clinic,6.27715,-2.29092,6.2772,-2.2909,OPERATIONAL,true
Chirano Health Centre,6.27276,-2.31919,6.2727923,-2.3192065,OPERATIONAL,true
Chirano Mines Clinic,6.30544,-2.38649,6.3053606,-2.3865913,OPERATIONAL,true
Humjibre Clinic,6.15581,-2.26865,6.1558,-2.2687,OPERATIONAL,true
Sefwi Bekwai Health Centre,6.18753,-2.32599,6.187237000000001,-2.3258852,OPERATIONAL,true
Kengen CHPS,4.99919,-2.63917,4.9991708,-2.6395435,OPERATIONAL,true
Twenen Community Clinic,5.00796,-2.67931,5.007752099999999,-2.6794033,OPERATIONAL,true
Ekabeku Health Centre,4.98334,-2.56883,4.9833092,-2.568828,OPERATIONAL,true
Sowodadzem CHPS,5.16415,-2.64809,5.1793713,-2.6586401,NO DATA,false
Frontier Clinic,5.28958,-2.77482,5.2895194,-2.7749199,OPERATIONAL,true
Ellubo Health Centre,5.28684,-2.77149,5.2867827,-2.7714381,OPERATIONAL,true
Half Assini Government Hospital,5.05314,-2.88944,5.0510263,-2.880227,OPERATIONAL,false
Newtown Community Clinic,5.09234,-3.0919,5.0922922,-3.0918178,OPERATIONAL,true
Enzemetianu CHPS,5.07279,-3.00704,5.0728228,-3.0070713,OPERATIONAL,true
Takinta CHPS,5.05367,-2.80707,N/A,N/A,NO DATA,false
Jomoro District Health Directorate,5.0858,-2.98158,5.0545076,-2.897287,OPERATIONAL,false
Tikobo No 1 Health Centre,5.05345,-2.69218,5.053505299999999,-2.6922304,OPERATIONAL,true
Our Lady Of Fatima Clinic,5.02266,-2.72711,5.0226577,-2.7271161,OPERATIONAL,true
Nuba CHPS,5.094,-2.63326,5.0861202,-2.6362759,OPERATIONAL,false
Siloam Gospel Clinic,5.03337,-2.71821,5.033140599999999,-2.7181415,OPERATIONAL,true
Tikobo No 2 Community Clinic,5.07958,-2.53036,5.0795631,-2.5307495,OPERATIONAL,true
Mpataba CHPS,5.0957,-2.59104,5.096878999999999,-2.595271,OPERATIONAL,true
Sameye Health Centre,5.08124,-2.55797,N/A,N/A,NO DATA,false
Asempaneye CHPS,6.50236,-2.90835,N/A,N/A,NO DATA,false
Florence Maternity Home,6.32662,-3.01429,6.6804748,-1.5930073,OPERATIONAL,false
Bonsu Nkwanta Health Centre,6.32004,-3.01765,6.328562499999999,-3.0011094,OPERATIONAL,false
New Brekum Midwife/Maternity,6.322,-3.04024,N/A,N/A,NO DATA,false
Maggie's Maternity Home,6.29693,-3.09052,6.3427134,-2.8222233,OPERATIONAL,false
St. Mary's PHC Clinic,6.29271,-3.12358,6.2926417,-3.1235335,OPERATIONAL,true
Anna's Maternity Home,6.39272,-2.97626,5.5910665,-0.2065115,OPERATIONAL,false
Mamudu PHC Clinic,6.14319,-2.78134,6.889581499999999,-1.2521608,OPERATIONAL,false
Juaboso Government Hospital,6.33418,-2.82972,6.3374114,-2.8283579,OPERATIONAL,true
S.D.A. Clinic,6.34421,-2.90085,6.3443082,-2.9010233,OPERATIONAL,true
Seria Memorial Maternity Home,6.2227,-2.75791,6.3427134,-2.8222233,OPERATIONAL,false
Suiano Health Centre,6.27921,-2.77294,7.9428135,-2.0534915,OPERATIONAL,false
Denchemoisue Community Clinic,6.24386,-2.72043,6.073004699999999,-0.2876662,OPERATIONAL,false
Kwesikrom Health Centre,6.18985,-2.95644,7.296207,0.330748,OPERATIONAL,false
Amoaya Rural Health Centre,6.23719,-2.94014,6.245718999999999,-2.9379543,OPERATIONAL,false
Juabeso District Health Directorate,6.33479,-2.82992,6.334273,-2.830205,OPERATIONAL,true
Bodi Anglican Clinic,6.21933,-2.75505,6.219296600000001,-2.7551082,OPERATIONAL,true
Ahinbenso Rural Clinic,6.1126,-2.80676,6.112599899999999,-2.8068,OPERATIONAL,true
Boinzan Anglican Clinic,6.38414,-2.87881,6.3841,-2.8788,OPERATIONAL,true
Akutuase Community Clinic,5.2709,-1.48052,5.2380492,-1.4507187,NO DATA,false
It is the Lord Maternity Home,5.56673,-1.694,5.6642357,-0.0498205,OPERATIONAL,false
It is the Lord Maternity Home,5.42863,-1.63259,5.6642357,-0.0498205,OPERATIONAL,false
Senchem Clinic,5.47643,-1.65488,5.4761656,-1.6551138,OPERATIONAL,true
Atieku Health Centre,5.57282,-1.68962,5.5728,-1.6896,OPERATIONAL,true
Atobiase Community Clinic,5.35319,-1.5573,5.3532,-1.5572999,OPERATIONAL,true
Manso Community Clinic,5.07976,-1.83299,6.4664394,-1.8766237,OPERATIONAL,false
Adom Maternity Home,5.4101,-1.63574,6.2968394,-1.523047,OPERATIONAL,false
Daboase Health Centre,5.13384,-1.65626,5.1438014,-1.6589738,OPERATIONAL,false
Adansi Community Clinic,5.13255,-1.75319,5.8323417,-2.1686465,OPERATIONAL,false
S.I.P.L Clinic,5.13902,-1.6632,5.1389032,-1.6631459,OPERATIONAL,true
Ahmadiyya Misson Hospital,5.13012,-1.65779,5.1301,-1.6578,OPERATIONAL,true
Dompim Community Clinic,5.10597,-1.67532,5.1066816,-1.9130052,OPERATIONAL,false
New Hope Clinic,5.40559,-1.63623,5.4705137,-0.4214461,OPERATIONAL,false
Mpohor Wassa East District Health Directorate,5.13675,-1.67458,5.308196,-1.5983959,NO DATA,false
Mpohor Health Centre,4.97864,-1.89254,4.978585799999999,-1.8927477,OPERATIONAL,true
Adum Bamso Community Clinic,5.05886,-1.90057,5.0589,-1.9006,OPERATIONAL,true
BOPP Clinic,5.10705,-1.91318,5.1066816,-1.9130052,OPERATIONAL,true
The Glory of God Maternity Home,5.23899,-1.60781,6.3427134,-2.8222233,OPERATIONAL,false
Sekyere Krobo Community Clinic,5.24652,-1.60994,5.246500000000001,-1.6099,OPERATIONAL,true
Nana Benee Memorial Health Centre,5.04914,-2.47961,5.0494899,-2.479824,OPERATIONAL,true
Asasetre Health Centre,5.02413,-2.34799,5.024680699999999,-2.3477523,OPERATIONAL,true
Gwira Banso CHPS,5.11982,-2.24086,5.119421099999999,-2.2331928,OPERATIONAL,false
Aiyinase Health Centre,5.04331,-2.46495,5.0420999,-2.4661,OPERATIONAL,true
Adom Clinic,5.03777,-2.4494,5.037776099999999,-2.4492617,OPERATIONAL,true
Axim Government Hospital,4.86653,-2.23889,4.8653584,-2.2385918,OPERATIONAL,true
Axim MunicipalDistrict Health Directorate,4.8697,-2.23739,4.869794,-2.237461300000001,OPERATIONAL,true
Bamiankor Health Centre,5.01094,-2.16902,5.010899999999999,-2.169,OPERATIONAL,true
Gwira Eshiem CHPS,5.13831,-2.19365,5.133362,-2.192958,OPERATIONAL,false
Ewuku CHPS,nan,nan,N/A,N/A,N/A,false
Kutukrom Health Centre,nan,nan,N/A,N/A,N/A,false
Eikwe Catholic Hospital,4.96539,-2.46978,4.9651269,-2.4696496,OPERATIONAL,true
Essiama Health Centre,4.93579,-2.35504,4.935745499999999,-2.3550607,OPERATIONAL,true
Nkroful Health Centre,4.95998,-2.32616,4.9660926,-2.3233948,NO DATA,false
Essiama Community Health Nurses Training School,4.94005,-2.35363,4.9453293,-2.3666936,OPERATIONAL,false
Salem Maternity Home,6.00543,-2.81545,N/A,N/A,NO DATA,false
Suzzy's Maternity Home,6.04838,-2.87306,5.8159987,-2.0576878,OPERATIONAL,false
Akontombra Health Centre,6.05041,-2.86616,6.05075,-2.8663733,OPERATIONAL,true
Anyinabrim Health Centre,6.36905,-2.55121,6.369034699999999,-2.551338,OPERATIONAL,true
Ackaakrom Community Clinic,6.21222,-2.62833,6.212312499999999,-2.6282031,OPERATIONAL,true
Nkonya Community Clinic,6.28298,-2.62352,6.2831046,-2.6234772,OPERATIONAL,true
Sunkwa Clinic,6.42594,-2.71241,6.4259951,-2.7122745,OPERATIONAL,true
S.D.A Clinic,6.42296,-2.71218,6.2158621,-2.4851463,OPERATIONAL,false
Lizzy Maternity Home,6.42708,-2.70756,N/A,N/A,NO DATA,false
St. Johns Of God Hospital,6.39401,-2.65779,6.3886957,-2.632679,OPERATIONAL,false
Kramokrom Health Centre,6.0696,-2.64575,6.2158621,-2.4851463,OPERATIONAL,false
Gyanwah Memorial Maternity Home,6.15151,-2.60515,N/A,N/A,NO DATA,false
Asantekrom CHPS,6.0601,-2.57313,6.0572276,-2.5711925,NO DATA,true
Nsawora Health Centre,6.15052,-2.60204,6.150849099999999,-2.6104957,OPERATIONAL,false
Nyamegyeso Community Clinic,6.24896,-2.51596,6.2489875,-2.5160028,OPERATIONAL,true
Sefwi Wiawso Hospital,6.20632,-2.49419,6.2158621,-2.4851463,OPERATIONAL,false
Sefwi-Akontombra District Health Directorate,6.21454,-2.48397,6.214512399999999,-2.4838212,OPERATIONAL,true
Effia Nkwanta Regional Hospital,4.92482,-1.74458,4.9238955,-1.7446037,OPERATIONAL,true
St.Francis Clinic,4.93692,-1.70859,4.936812199999999,-1.7086383,OPERATIONAL,true
Essikadu Polyclinic,4.94575,-1.71459,N/A,N/A,NO DATA,false
Naval Sick Bay,4.93638,-1.70854,4.9366046,-1.7073746,OPERATIONAL,true
V.R.A Hospital,4.97429,-1.65502,4.974429,-1.6549551,OPERATIONAL,true
Stratford Clinic / Maternity Home,4.97472,-1.7269,5.6374656,-0.2602467,OPERATIONAL,false
Sekondi Nurses/Midwifery Training Colleage,4.92525,-1.7443,4.926315499999999,-1.7443572,OPERATIONAL,true
2BN Military Hospital,4.91426,-1.80562,N/A,N/A,NO DATA,false
Essandoh Memorial Clinic,4.90151,-1.78584,N/A,N/A,NO DATA,false
Our Lady Of Faith RCH/FP Clinic,4.92856,-1.76992,4.9285039,-1.7699634,OPERATIONAL,true
Jemima Maternity Home/Clinic,4.91692,-1.78779,6.2048258,-1.6704209,OPERATIONAL,false
Agrata Natural Health Centre,4.93004,-1.77297,5.5911727,-0.3198147,OPERATIONAL,false
Kwesimintsim Polyclinic,4.9126,-1.78233,4.912844199999999,-1.7821176,OPERATIONAL,true
The Cornerstone Specialist Clinic,4.93106,-1.78036,4.9504211,-1.7547802,OPERATIONAL,false
Gabusu Clinic,4.91559,-1.7846,N/A,N/A,NO DATA,false
Qui-Wal Clinic,4.9046,-1.77715,4.904599399999999,-1.7772244,OPERATIONAL,true
Effmans Clinic,4.90972,-1.79078,4.9058319,-1.8027543,OPERATIONAL,false
Sekondi RCH  Centre,4.9077,-1.74436,N/A,N/A,NO DATA,false
Lily Maternity Home,4.93625,-1.71728,4.936289599999999,-1.7173581,OPERATIONAL,true
New Look Optical Works,4.92886,-1.73401,5.8931951,0.9845168,OPERATIONAL,false
Fijai Clinic,4.94049,-1.7544,4.9405,-1.7544,OPERATIONAL,true
Prisons Clinic,4.93895,-1.7179,4.9388911,-1.7178359,OPERATIONAL,true
Grace Clinic,4.95122,-1.72984,4.9512143,-1.7298502,OPERATIONAL,true
Police Clinic,4.93654,-1.7154,N/A,N/A,NO DATA,false
Railway Clinic,4.95181,-1.72614,4.9517397,-1.7261747,OPERATIONAL,true
Immaculate Heart Clinic,4.9337,-1.71575,4.901618399999999,-1.7830977,OPERATIONAL,false
Our Ladys Clinic,4.94447,-1.74971,N/A,N/A,NO DATA,false
Peace Clinic,4.9141,-1.75758,4.9141977,-1.7574239,OPERATIONAL,true
Shama Ahanta East (SAE) Metropolitan Health Directorate,4.93973,-1.71575,N/A,N/A,NO DATA,false
Western Regional Health Directorate,4.9405,-1.7115,9.9838532,-2.2236667,OPERATIONAL,false
Agyenkwa Clinic,4.99586,-1.67736,7.907038,-1.770191,OPERATIONAL,false
Supomu Dunkwa Health Centre,5.11244,-1.63078,5.1113474,-1.6333282,OPERATIONAL,true
Supomu Clinic,5.11698,-1.61935,5.1113474,-1.6333282,OPERATIONAL,false
Shama Health Centre,5.01188,-1.63508,5.0121307,-1.6350706,OPERATIONAL,true
Timber Clinic,4.88048,-1.75071,4.8804501,-1.7506043,OPERATIONAL,true
Nagel Memorial S.D.A. Clinic,4.90168,-1.76649,4.901660199999999,-1.7665197,OPERATIONAL,true
Air Force Medical Centre,4.89372,-1.77282,4.9016183,-1.7830976,OPERATIONAL,false
Ghana Primewood Clinic,4.91885,-1.74971,4.9186669,-1.7497105,OPERATIONAL,true
Mrs Akoto Maternity Home,4.8957,-1.76235,4.895607399999999,-1.7623017,OPERATIONAL,true
Takoradi Flour Mill Clinic,4.88815,-1.74857,4.8884553,-1.7487948,OPERATIONAL,true
New Takoradi Health Centre,4.90356,-1.74861,4.9036,-1.7486,OPERATIONAL,true
Twin City Clinic,4.89744,-1.75924,4.888413,-1.7539535,OPERATIONAL,false
Ghacem Clinic,4.89258,-1.74848,5.635123099999999,0.007184100000000001,OPERATIONAL,false
Port Clinic,4.88814,-1.74912,5.6426292,0.0014779,OPERATIONAL,false
St.Helier Clinic,4.90856,-1.76497,N/A,N/A,NO DATA,false
West End Clinic,4.89687,-1.76148,N/A,N/A,NO DATA,false
Joint Medical Centre,4.88359,-1.75165,N/A,N/A,NO DATA,false
Bat Clinic,4.90342,-1.76639,4.9036783,-1.7666821,OPERATIONAL,true
Danvic Clinic,4.89673,-1.76207,4.8969543,-1.7619601,OPERATIONAL,true
Ghapoha Hospital,4.88844,-1.75129,N/A,N/A,NO DATA,false
Takoradi Hospital,4.8856,-1.75258,4.8855856,-1.7520151,OPERATIONAL,true
John Arthur Mememorial Clinic,4.89754,-1.76064,4.897202,-1.7605928,OPERATIONAL,true
Ghumco Clinic,4.916,-1.75117,4.9159066,-1.7512968,OPERATIONAL,true
Takoradi Clinic,4.89337,-1.75264,4.8849675,-1.7608062,OPERATIONAL,false
Wamco Clinic,4.91521,-1.74648,4.9155228,-1.7465932,OPERATIONAL,true
J.A.O. Dental Clinic,4.89524,-1.75488,4.895078199999999,-1.7547712,OPERATIONAL,true
Western Venier Lamber Company (W.V.L.C.)Clinic,4.92078,-1.74741,4.901618399999999,-1.7830977,OPERATIONAL,false
Mrs. Akoto Maternity Home,4.8957,-1.76235,N/A,N/A,NO DATA,false
Rabito Clinic,4.91469,-1.75181,4.897200499999999,-1.76434,OPERATIONAL,false
Dohamm Clinic,4.93047,-1.78007,4.9303536,-1.7799603,OPERATIONAL,true
Wassa Amenfi East District Health Directorate,5.78284,-2.08478,5.8528461,-2.027319,NO DATA,false
Wassa Amenfi West District Health Directorate,5.79641,-2.42821,5.8528461,-2.027319,NO DATA,false
Aboso Health Centre,5.36553,-1.94085,5.3612,-1.942,OPERATIONAL,true
St. Edward Clinic,5.57029,-2.01044,5.570252399999999,-2.010574,OPERATIONAL,true
Aseda Clinic,5.56925,-2.01513,5.569189,-2.0151766,OPERATIONAL,true
Crusader Health Centre,5.51162,-2.04913,5.511189100000001,-2.0490717,OPERATIONAL,true
Bogoso Health Centre,5.56935,-2.01971,5.5681653,-2.0161188,OPERATIONAL,true
Simpa Health Centre,5.11074,-2.10835,5.1138047,-2.108336200000001,OPERATIONAL,true
Dompim Health Centre,5.15593,-2.07594,5.3073172,-1.9099238,OPERATIONAL,false
Huni Valley Health Centre,5.47217,-1.91329,5.4720172,-1.9132502,OPERATIONAL,true
Nyarso CHPS,4.98532,-2.09134,N/A,N/A,NO DATA,false
Benso Health Centre,5.15635,-1.89334,5.1564,-1.8933,OPERATIONAL,true
Nsuaem Health Centre,5.00344,-2.0289,5.3073172,-1.9099238,OPERATIONAL,false
Asompa CHPS,5.43213,-2.1512,5.3073172,-1.9099238,NO DATA,false
Grace Maternity Home,5.44631,-2.13222,6.6899064,-1.6081486,OPERATIONAL,false
Cemetary RCH/FP Clinic,5.43793,-2.14407,5.4377217,-2.1438393,OPERATIONAL,true
Himan Health Centre,5.45378,-2.13672,5.4521,-2.134,OPERATIONAL,true
Prestea Hospital,5.42662,-2.13573,5.4266,-2.1357,OPERATIONAL,true
Ebenezer Maternity Home,5.43077,-2.1468,6.7111962,-1.6405292,OPERATIONAL,false
Hill Top Clinic,5.27862,-1.99506,5.278515,-1.9949892,OPERATIONAL,true
Ami Memorial Maternity Home,5.30068,-1.99527,5.3010626,-1.9947739,OPERATIONAL,true
Ebenezer Hill Clinic,5.26206,-2.00235,5.261996,-2.002197,OPERATIONAL,true
Vivian's Maternity Home,5.26352,-2.00929,N/A,N/A,NO DATA,false
Tarkwa Municipal Hospital,5.30567,-1.9863,5.3073172,-1.9099238,OPERATIONAL,false
Bosumtwe Maternity Home,5.2999,-1.98891,N/A,N/A,NO DATA,false
Faith Valley Clinic,5.28171,-1.99779,5.2816667,-1.9977863,OPERATIONAL,true
Tamohec Clinic,5.31096,-1.99184,5.3109917,-1.9918553,OPERATIONAL,true
A.B.A. Hospital,5.32072,-1.99114,5.321471499999999,-1.9909084,OPERATIONAL,true
Adom Maternity Home,5.36424,-1.94511,6.2968394,-1.523047,OPERATIONAL,false
New Atuabo Community Clinic,5.32287,-1.97654,5.3228076,-1.9764847,OPERATIONAL,true
Rabboni Christian Hospital,5.30554,-1.99302,5.3055012,-1.9930681,OPERATIONAL,true
Awudua Community Clinic,5.42689,-2.09014,5.4265975,-2.0898405,OPERATIONAL,true
Huniso CHPS,5.38227,-2.06017,5.4487637,-1.9466302,OPERATIONAL,false
Anglo Gold Ashanti Clinic,5.24502,-2.04504,5.245019999999999,-2.04504,OPERATIONAL,true
Iduapriem Community Clinic,5.24676,-2.0905,5.246799999999999,-2.0905,OPERATIONAL,true
G.M.C. Hospital,5.28011,-1.98207,5.3073172,-1.9099238,OPERATIONAL,false
UMAT Clinic,5.2992,-2.00061,5.299144,-2.0005302,OPERATIONAL,true
Tarkwa Nsuaem Municipal Health Directorate,5.30754,-1.98533,5.3075719,-1.9853646,OPERATIONAL,true
Wassa Akropong Government Hospital,5.7813,-2.08352,5.781327,-2.0835618,OPERATIONAL,true
Dawurampong CHPS,5.68484,-2.02564,5.8528461,-2.027319,NO DATA,false
Prince of Peace Clinic,5.6373,-2.09839,5.6373508,-2.0982023,OPERATIONAL,true
Jukwa Hemang CHPS,5.95266,-2.16958,5.8528461,-2.027319,NO DATA,false
Wassa Mampong Health Center,6.03377,-2.14757,6.0336263,-2.1475179,OPERATIONAL,true
Oppon Valley Health Centre,5.69689,-1.84361,5.6972248,-1.8450016,OPERATIONAL,true
Wassa Saa Health Centre,5.91924,-2.01533,5.9191143,-2.0151876,OPERATIONAL,true
Pewuako CHPS,5.97477,-1.97248,5.9746203,-1.9724401,OPERATIONAL,true
Adjakaa Manso Health Centre,6.0336,-2.28546,5.9019792,-0.8754908,OPERATIONAL,false
Juabo Community Clinic,6.09323,-2.21437,6.0933549,-2.2141781,OPERATIONAL,true
Agona Amenfi Community Clinic,5.9501,-2.32037,5.9499749,-2.3207555,OPERATIONAL,true
Asankra Saa Clinic,5.84638,-2.41892,5.8464,-2.4189,OPERATIONAL,true
Asankragwa Catholic Hospital,5.80149,-2.43225,5.8018119,-2.4319426,OPERATIONAL,true
Wesley Clinic,5.81448,-2.44214,5.814545499999999,-2.4423297,OPERATIONAL,true
Asankragwa RCH,5.81377,-2.43377,5.813756,-2.4336869,OPERATIONAL,true
Asankran Breman Health Centre,5.84852,-2.44901,5.855920299999999,-2.456251,OPERATIONAL,false
Anyinabrim CHPS,5.75036,-2.22911,5.6824955,-2.4999918,NO DATA,false
Manso Amenfi Health Centre,5.63228,-2.25839,5.6323,-2.2584,OPERATIONAL,true
Nkwanta Clinic,5.41651,-2.36956,5.4166292,-2.3695905,OPERATIONAL,true
Gravel Yard Clinic.,5.41941,-2.46114,5.4191006,-2.4591783,NO DATA,true
St.Theresa Clinic,5.44135,-2.50321,5.4414013,-2.5032007,OPERATIONAL,true
Samartex Hospital,5.61599,-2.56413,5.6158243,-2.5642535,OPERATIONAL,true
Sefwi-Akontombra Health Assistance Training School,6.0418309,-2.87516909999999,6.2158621,-2.4851463,OPERATIONAL,false
Asanta Health Assistance Training School,4.849041,-2.02731900000003,4.9143534,-2.2922843,OPERATIONAL,false
Asankragwa Health Assistance Training School,5.65361089999999,-2.16590050000002,5.8110238,-2.441125,OPERATIONAL,false
Takwa Nurses/Midwifery Training Colleage,5.4347018,-2.14412409999999,5.307944099999999,-1.9867502,OPERATIONAL,false
